Client ID,Client Type,Number of Customers,Montly Target,Zip Code,Calendardate,Amount Collected,Unit Sold,Campaign (Email),Campaign (Flyer),Campaign (Phone),Sales Contact 1,Sales Contact 2,Sales Contact 3,Sales Contact 4,Sales Contact 5,Number of Competition
ID-987333,Small Facility ,240,10,1003,17-12-2015,0,0,0,0,0,0,322500,0,0,0,High
ID-987334,Small Facility ,0,5,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,18-03-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,18-04-2014,3409460,24,0,0,0,0,0,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,19-05-2014,0,0,0,0,0,0,0,645000,0,0,Low
ID-987334,Small Facility ,0,5,1003,16-06-2014,0,0,0,0,0,0,0,322500,0,0,Low
ID-987334,Small Facility ,0,5,1003,17-07-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,16-08-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,16-09-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,16-10-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,16-11-2014,0,0,226726.1,0,0,0,1935000,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,17-12-2014,0,0,0,0,0,0,645000,322500,0,0,Low
ID-987334,Small Facility ,0,5,1003,16-01-2015,0,0,0,0,0,0,1.29E+06,322500,0,0,Low
ID-987334,Small Facility ,0,5,1003,16-02-2015,0,0,0,0,0,0,1.29E+06,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,18-03-2015,0,0,0,0,0,0,1.29E+06,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,18-04-2015,0,0,0,0,0,0,1.29E+06,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,19-05-2015,3409460,24,0,0,0,0,1612500,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,16-06-2015,0,0,0,0,0,0,1.29E+06,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,17-07-2015,0,0,0,0,0,0,645000,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,16-08-2015,0,0,0,85707.6,0,0,1.29E+06,0,0,0,Low
ID-987334,Small Facility ,0,5,1003,16-09-2015,0,0,0,0,0,0,0,0,0,0,High
ID-987334,Small Facility ,0,5,1003,16-10-2015,3409460,24,0,0,0,0,645000,0,0,0,High
ID-987334,Small Facility ,0,5,1003,16-11-2015,0,0,0,0,0,0,1.29E+06,0,0,0,High
ID-987334,Small Facility ,0,5,1003,17-12-2015,0,0,0,0,0,0,967500,322500,0,0,High
ID-987335,Private Facility,48,15,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,16-02-2014,8523652,24,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,18-03-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,18-04-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,19-05-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,16-06-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,17-07-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,16-08-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,16-09-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,16-10-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,16-11-2014,8523652,24,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,17-12-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,16-01-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,16-02-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,18-03-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,18-04-2015,0,0,0,636400,0,0,0,0,0,0,Low
ID-987335,Private Facility,48,15,1003,19-05-2015,8523652,24,0,0,0,0,645000,0,0,0,Low
ID-987335,Private Facility,48,15,1003,16-06-2015,0,0,354285.6,0,0,0,322500,0,0,0,Low
ID-987335,Private Facility,48,15,1003,17-07-2015,0,0,0,0,0,0,322500,0,0,0,Low
ID-987335,Private Facility,48,15,1003,16-08-2015,0,0,0,0,0,0,645000,0,0,0,Low
ID-987335,Private Facility,48,15,1003,16-09-2015,0,0,0,0,0,0,322500,0,0,0,High
ID-987335,Private Facility,48,15,1003,16-10-2015,0,0,0,0,0,0,322500,0,0,0,High
ID-987335,Private Facility,48,15,1003,16-11-2015,0,0,0,0,0,0,1.29E+06,0,0,0,High
ID-987335,Private Facility,48,15,1003,17-12-2015,0,0,0,0,0,0,1.29E+06,0,0,0,High
ID-987336,Small Facility ,600,15,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,18-03-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,18-04-2014,0,0,0,0,0,0,645000,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,19-05-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,16-06-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,17-07-2014,0,0,0,0,0,0,967500,322500,0,0,Low
ID-987336,Small Facility ,600,15,1003,16-08-2014,0,0,0,0,0,0,967500,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,16-09-2014,0,0,0,0,0,0,645000,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,16-10-2014,0,0,0,0,0,0,645000,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,16-11-2014,0,0,0,0,0,0,645000,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,17-12-2014,0,0,0,0,0,0,645000,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,16-01-2015,0,0,0,0,0,0,967500,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,16-02-2015,0,0,0,0,0,0,322500,322500,0,0,Low
ID-987336,Small Facility ,600,15,1003,18-03-2015,0,0,0,0,0,0,645000,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,18-04-2015,0,0,0,0,0,0,645000,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,19-05-2015,13637844,99,0,129000,0,0,1.29E+06,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,16-06-2015,10228384,75,0,0,0,0,645000,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,17-07-2015,10228384,75,0,79550,0,0,645000,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,16-08-2015,13637844,99,0,0,0,0,645000,0,0,0,Low
ID-987336,Small Facility ,600,15,1003,16-09-2015,6818920,48,0,151927.6,0,0,645000,0,0,0,High
ID-987336,Small Facility ,600,15,1003,16-10-2015,13637844,99,0,0,0,0,0,0,0,0,High
ID-987336,Small Facility ,600,15,1003,16-11-2015,13637844,99,0,0,0,0,0,0,0,0,High
ID-987336,Small Facility ,600,15,1003,17-12-2015,13637844,99,0,121819,0,0,1612500,322500,0,0,High
ID-987338,Small Facility ,80,10,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,18-03-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,18-04-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,19-05-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,16-06-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,17-07-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,16-08-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,16-09-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,16-10-2014,0,0,0,0,0,0,322500,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,16-11-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,17-12-2014,0,0,801950,0,0,0,0,645000,0,0,Low
ID-987338,Small Facility ,80,10,1003,16-01-2015,0,0,0,2436242.4,0,0,645000,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,16-02-2015,0,0,0,0,0,0,645000,645000,0,0,Low
ID-987338,Small Facility ,80,10,1003,18-03-2015,0,0,0,0,0,0,322500,322500,0,0,Low
ID-987338,Small Facility ,80,10,1003,18-04-2015,0,0,0,0,0,0,645000,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,19-05-2015,0,0,0,0,0,0,2257500,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,16-06-2015,0,0,2.15E+06,0,0,0,2.58E+06,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,17-07-2015,0,0,0,0,0,0,1612500,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,16-08-2015,3409460,24,0,0,0,0,1935000,0,0,0,Low
ID-987338,Small Facility ,80,10,1003,16-09-2015,3409460,24,0,95137.5,0,0,1.29E+06,0,0,0,High
ID-987338,Small Facility ,80,10,1003,16-10-2015,0,0,0,0,0,0,3225000,0,0,0,High
ID-987338,Small Facility ,80,10,1003,16-11-2015,3409460,24,0,0,0,0,1.29E+06,322500,0,0,High
ID-987338,Small Facility ,80,10,1003,17-12-2015,6818920,48,0,0,0,322500,1.29E+06,967500,322500,0,High
ID-987340,Medium Facility,2600,135,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987340,Medium Facility,2600,135,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987340,Medium Facility,2600,135,1003,18-03-2014,0,0,0,0,0,0,967500,322500,0,0,Low
ID-987340,Medium Facility,2600,135,1003,18-04-2014,10228384,75,0,0,0,0,1.29E+06,2902500,0,0,Low
ID-987340,Medium Facility,2600,135,1003,19-05-2014,6818920,48,0,0,0,0,0,0,0,0,Low
ID-987340,Medium Facility,2600,135,1003,16-06-2014,27275684,198,0,1170546,0,0,3225000,4515000,0,0,Low
ID-987340,Medium Facility,2600,135,1003,17-07-2014,23866224,171,0,1063011.6,0,0,1612500,6772500,0,0,Low
ID-987340,Medium Facility,2600,135,1003,16-08-2014,30685148,222,0,630638,0,0,1612500,6772500,0,0,Low
ID-987340,Medium Facility,2600,135,1003,16-09-2014,27275684,198,3301402.4,0,0,0,1612500,6127500,0,0,Low
ID-987340,Medium Facility,2600,135,1003,16-10-2014,57960832,417,0,1118946,0,0,2.58E+06,9675000,0,0,Low
ID-987340,Medium Facility,2600,135,1003,16-11-2014,40913528,294,0,517978,0,0,1935000,7417500,0,0,Low
ID-987340,Medium Facility,2600,135,1003,17-12-2014,68189216,492,0,2814522,0,0,2257500,6450000,0,0,Low
ID-987340,Medium Facility,2600,135,1003,16-01-2015,47732452,345,0,688000,3544877,0,2257500,7740000,0,0,Low
ID-987340,Medium Facility,2600,135,1003,16-02-2015,68189216,492,0,0,0,0,2902500,6127500,0,322500,Low
ID-987340,Medium Facility,2600,135,1003,18-03-2015,78417596,567,4.30E+06,0,0,0,2902500,6772500,0,0,Low
ID-987340,Medium Facility,2600,135,1003,18-04-2015,68189216,492,0,1150146.8,0,0,2.58E+06,7417500,0,0,Low
ID-987340,Medium Facility,2600,135,1003,19-05-2015,78417596,567,0,0,0,0,2.58E+06,5805000,0,0,Low
ID-987340,Medium Facility,2600,135,1003,16-06-2015,27275684,198,0,1084374,0,0,2902500,8707500,0,0,Low
ID-987340,Medium Facility,2600,135,1003,17-07-2015,61370292,444,0,1128578,0,0,2257500,5805000,0,0,Low
ID-987340,Medium Facility,2600,135,1003,16-08-2015,3409460,24,0,1183996.4,0,0,1612500,7095000,0,0,Low
ID-987340,Medium Facility,2600,135,1003,16-09-2015,57960832,417,0,5960015,0,0,1.29E+06,4837500,0,0,High
ID-987340,Medium Facility,2600,135,1003,16-10-2015,75008136,540,0,1125318.6,0,0,967500,3225000,0,0,High
ID-987340,Medium Facility,2600,135,1003,16-11-2015,57960832,417,3008280,809776,0,0,1935000,5805000,0,0,High
ID-987340,Medium Facility,2600,135,1003,17-12-2015,88645980,639,0,4585872.6,0,0,2257500,9030000,0,0,High
ID-987342,Small Facility ,560,40,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987342,Small Facility ,560,40,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987342,Small Facility ,560,40,1003,18-03-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987342,Small Facility ,560,40,1003,18-04-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987342,Small Facility ,560,40,1003,19-05-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987342,Small Facility ,560,40,1003,16-06-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987342,Small Facility ,560,40,1003,17-07-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987342,Small Facility ,560,40,1003,16-08-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987342,Small Facility ,560,40,1003,16-09-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987342,Small Facility ,560,40,1003,16-10-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987342,Small Facility ,560,40,1003,16-11-2014,0,0,0,0,0,0,645000,0,0,0,Low
ID-987342,Small Facility ,560,40,1003,17-12-2014,0,0,0,0,0,0,1.29E+06,0,0,0,Low
ID-987342,Small Facility ,560,40,1003,16-01-2015,0,0,0,0,0,0,645000,1.29E+06,0,0,Low
ID-987342,Small Facility ,560,40,1003,16-02-2015,6818920,48,0,0,0,0,322500,1.29E+06,0,0,Low
ID-987342,Small Facility ,560,40,1003,18-03-2015,0,0,0,0,0,0,1612500,0,0,0,Low
ID-987342,Small Facility ,560,40,1003,18-04-2015,3409460,24,0,0,0,0,2257500,0,0,0,Low
ID-987342,Small Facility ,560,40,1003,19-05-2015,0,0,0,0,0,0,1.29E+06,0,0,0,Low
ID-987342,Small Facility ,560,40,1003,16-06-2015,13637844,99,0,0,0,0,1935000,322500,0,0,Low
ID-987342,Small Facility ,560,40,1003,17-07-2015,20456764,147,0,115807.6,0,0,1.29E+06,0,0,0,Low
ID-987342,Small Facility ,560,40,1003,16-08-2015,13637844,99,0,101763.8,0,0,967500,0,0,0,Low
ID-987342,Small Facility ,560,40,1003,16-09-2015,0,0,0,0,0,0,967500,645000,0,0,High
ID-987342,Small Facility ,560,40,1003,16-10-2015,17047304,123,0,0,0,0,967500,322500,0,0,High
ID-987342,Small Facility ,560,40,1003,16-11-2015,17047304,123,0,0,0,0,0,0,0,0,High
ID-987342,Small Facility ,560,40,1003,17-12-2015,23866224,171,0,281220,0,0,645000,0,0,0,High
ID-987343,Small Facility ,120,5,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987343,Small Facility ,120,5,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987343,Small Facility ,120,5,1003,18-03-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987343,Small Facility ,120,5,1003,18-04-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987343,Small Facility ,120,5,1003,19-05-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987343,Small Facility ,120,5,1003,16-06-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987343,Small Facility ,120,5,1003,17-07-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987343,Small Facility ,120,5,1003,16-08-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987343,Small Facility ,120,5,1003,16-09-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987343,Small Facility ,120,5,1003,16-10-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987343,Small Facility ,120,5,1003,16-11-2014,0,0,0,0,0,0,1.29E+06,0,0,0,Low
ID-987343,Small Facility ,120,5,1003,17-12-2014,0,0,0,0,0,0,1935000,1.29E+06,0,0,Low
ID-987343,Small Facility ,120,5,1003,16-01-2015,0,0,0,217408,0,0,3.87E+06,1.29E+06,0,0,Low
ID-987343,Small Facility ,120,5,1003,16-02-2015,0,0,0,0,0,0,1612500,2.58E+06,0,0,Low
ID-987343,Small Facility ,120,5,1003,18-03-2015,0,0,0,0,0,0,1935000,0,0,0,Low
ID-987343,Small Facility ,120,5,1003,18-04-2015,0,0,0,268664,0,0,2902500,0,0,0,Low
ID-987343,Small Facility ,120,5,1003,19-05-2015,0,0,0,0,0,0,967500,0,0,0,Low
ID-987343,Small Facility ,120,5,1003,16-06-2015,0,0,0,0,0,0,645000,0,0,0,Low
ID-987343,Small Facility ,120,5,1003,17-07-2015,0,0,0,0,0,0,645000,645000,0,0,Low
ID-987343,Small Facility ,120,5,1003,16-08-2015,3409460,24,0,0,0,0,645000,0,0,0,Low
ID-987343,Small Facility ,120,5,1003,16-09-2015,0,0,0,103200,0,0,645000,0,0,0,High
ID-987343,Small Facility ,120,5,1003,16-10-2015,0,0,0,0,0,0,0,0,0,0,High
ID-987343,Small Facility ,120,5,1003,16-11-2015,0,0,0,0,0,0,0,0,0,0,High
ID-987343,Small Facility ,120,5,1003,17-12-2015,0,0,0,0,0,0,0,0,0,0,High
ID-987344,Medium Facility,4104,210,1003,16-01-2014,3409460,24,0,0,0,0,0,0,0,0,Low
ID-987344,Medium Facility,4104,210,1003,16-02-2014,3409460,24,0,0,0,0,0,0,0,0,Low
ID-987344,Medium Facility,4104,210,1003,18-03-2014,10228384,75,0,0,0,0,0,0,0,0,Low
ID-987344,Medium Facility,4104,210,1003,18-04-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987344,Medium Facility,4104,210,1003,19-05-2014,6818920,48,0,795758,0,0,9352500,0,0,0,Low
ID-987344,Medium Facility,4104,210,1003,16-06-2014,3409460,24,0,0,0,0,9675000,0,0,0,Low
ID-987344,Medium Facility,4104,210,1003,17-07-2014,15342572,75,0,0,0,0,10965000,645000,0,0,Low
ID-987344,Medium Facility,4104,210,1003,16-08-2014,23866224,171,0,853765,2355927,0,6127500,1.29E+06,0,0,Low
ID-987344,Medium Facility,4104,210,1003,16-09-2014,23866224,171,42570,0,0,0,5805000,967500,0,0,Low
ID-987344,Medium Facility,4104,210,1003,16-10-2014,20456764,147,608880,0,0,0,22252500,1612500,3547500,0,Low
ID-987344,Medium Facility,4104,210,1003,16-11-2014,23866224,171,0,0,0,0,24187500,0,4192500,0,Low
ID-987344,Medium Facility,4104,210,1003,17-12-2014,17047304,123,0,0,0,0,10642500,0,645000,0,Low
ID-987344,Medium Facility,4104,210,1003,16-01-2015,20456764,147,0,0,0,0,17737500,0,1935000,0,Low
ID-987344,Medium Facility,4104,210,1003,16-02-2015,47732452,345,0,0,0,322500,16447500,0,1935000,0,Low
ID-987344,Medium Facility,4104,210,1003,18-03-2015,78417596,567,296936.5,0,0,0,7095000,322500,322500,0,Low
ID-987344,Medium Facility,4104,210,1003,18-04-2015,78417596,567,0,2012795.6,0,0,8385000,645000,0,0,Low
ID-987344,Medium Facility,4104,210,1003,19-05-2015,57960832,417,0,2859500,0,0,9997500,1.29E+06,0,0,Low
ID-987344,Medium Facility,4104,210,1003,16-06-2015,61370292,444,0,383474,0,0,16770000,645000,0,0,Low
ID-987344,Medium Facility,4104,210,1003,17-07-2015,92055440,663,0,68081.9,0,0,12255000,1935000,0,0,Low
ID-987344,Medium Facility,4104,210,1003,16-08-2015,51141912,369,4948156.2,0,0,0,9030000,1612500,0,0,Low
ID-987344,Medium Facility,4104,210,1003,16-09-2015,81827056,591,0,0,0,0,11932500,967500,0,0,High
ID-987344,Medium Facility,4104,210,1003,16-10-2015,75008136,540,0,370023.6,0,0,15480000,1.29E+06,0,0,High
ID-987344,Medium Facility,4104,210,1003,16-11-2015,112512204,813,0,0,0,0,7095000,967500,0,0,High
ID-987344,Medium Facility,4104,210,1003,17-12-2015,68189216,492,0,2598803.9,0,0,1.29E+07,1.29E+06,0,0,High
ID-987345,Medium Facility,7040,435,1003,16-01-2014,3409460,24,0,0,0,0,0,0,0,0,Low
ID-987345,Medium Facility,7040,435,1003,16-02-2014,6818920,48,0,0,0,0,0,0,0,0,Low
ID-987345,Medium Facility,7040,435,1003,18-03-2014,20456764,147,0,0,0,0,0,0,0,0,Low
ID-987345,Medium Facility,7040,435,1003,18-04-2014,23866224,171,0,0,0,0,3547500,15802500,0,0,Low
ID-987345,Medium Facility,7040,435,1003,19-05-2014,27275684,198,0,4067800,0,0,0,25155000,0,0,Low
ID-987345,Medium Facility,7040,435,1003,16-06-2014,39208800,246,0,3178134.3,0,0,4837500,19995000,0,0,Low
ID-987345,Medium Facility,7040,435,1003,17-07-2014,49437180,321,0,4942936,0,0,0,25477500,0,0,Low
ID-987345,Medium Facility,7040,435,1003,16-08-2014,40913528,294,1092978.3,2563660,0,0,2257500,24510000,0,0,Low
ID-987345,Medium Facility,7040,435,1003,16-09-2014,30685148,222,0,821734.3,0,0,1.29E+06,17415000,0,0,Low
ID-987345,Medium Facility,7040,435,1003,16-10-2014,61370292,444,868595.7,0,0,322500,5160000,18705000,0,0,Low
ID-987345,Medium Facility,7040,435,1003,16-11-2014,85236520,540,0,5225360,0,322500,645000,18382500,0,0,Low
ID-987345,Medium Facility,7040,435,1003,17-12-2014,57960832,417,288478.4,0,0,0,1612500,14190000,0,0,Low
ID-987345,Medium Facility,7040,435,1003,16-01-2015,71598676,516,0,0,0,0,2.58E+06,19027500,0,0,Low
ID-987345,Medium Facility,7040,435,1003,16-02-2015,83531788,567,0,0,0,0,4192500,16770000,322500,0,Low
ID-987345,Medium Facility,7040,435,1003,18-03-2015,109102744,786,0,0,0,0,4515000,9352500,322500,0,Low
ID-987345,Medium Facility,7040,435,1003,18-04-2015,151721004,984,0,2174725,0,0,10965000,7740000,0,0,Low
ID-987345,Medium Facility,7040,435,1003,19-05-2015,110807472,762,10642500,1165300,0,0,11287500,10965000,0,0,Low
ID-987345,Medium Facility,7040,435,1003,16-06-2015,105693284,762,0,4182360.6,0,0,9675000,8707500,0,0,Low
ID-987345,Medium Facility,7040,435,1003,17-07-2015,146606812,1059,399930.1,4747501,0,0,10642500,7417500,0,0,Low
ID-987345,Medium Facility,7040,435,1003,16-08-2015,85236520,615,0,5470245,0,0,15802500,8062500,0,0,Low
ID-987345,Medium Facility,7040,435,1003,16-09-2015,40913528,294,0,0,0,0,0,0,0,0,High
ID-987345,Medium Facility,7040,435,1003,16-10-2015,0,0,0,0,0,0,11932500,4515000,0,0,High
ID-987345,Medium Facility,7040,435,1003,16-11-2015,71598676,516,0,4351170,0,645000,16447500,7095000,1.29E+06,0,High
ID-987345,Medium Facility,7040,435,1003,17-12-2015,93760168,639,0,2270400,0,322500,12577500,7740000,967500,322500,High
ID-987348,Small Facility ,120,5,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987348,Small Facility ,120,5,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987348,Small Facility ,120,5,1003,18-03-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987348,Small Facility ,120,5,1003,18-04-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987348,Small Facility ,120,5,1003,19-05-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987348,Small Facility ,120,5,1003,16-06-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987348,Small Facility ,120,5,1003,17-07-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987348,Small Facility ,120,5,1003,16-08-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987348,Small Facility ,120,5,1003,16-09-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987348,Small Facility ,120,5,1003,16-10-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987348,Small Facility ,120,5,1003,16-11-2014,0,0,0,0,0,0,645000,0,0,0,Low
ID-987348,Small Facility ,120,5,1003,17-12-2014,0,0,0,0,0,0,645000,0,0,0,Low
ID-987348,Small Facility ,120,5,1003,16-01-2015,0,0,0,0,0,0,645000,645000,0,0,Low
ID-987348,Small Facility ,120,5,1003,16-02-2015,0,0,0,0,0,0,0,1.29E+06,0,0,Low
ID-987348,Small Facility ,120,5,1003,18-03-2015,0,0,0,0,0,0,1.29E+06,0,0,0,Low
ID-987348,Small Facility ,120,5,1003,18-04-2015,0,0,0,0,0,0,1612500,0,0,0,Low
ID-987348,Small Facility ,120,5,1003,19-05-2015,0,0,0,0,0,0,1935000,0,0,0,Low
ID-987348,Small Facility ,120,5,1003,16-06-2015,0,0,0,0,0,0,2.58E+06,322500,0,0,Low
ID-987348,Small Facility ,120,5,1003,17-07-2015,0,0,0,163107.6,0,0,1935000,645000,0,0,Low
ID-987348,Small Facility ,120,5,1003,16-08-2015,0,0,0,94600,0,0,1612500,645000,0,0,Low
ID-987348,Small Facility ,120,5,1003,16-09-2015,0,0,0,201412,0,0,2257500,967500,0,0,High
ID-987348,Small Facility ,120,5,1003,16-10-2015,6818920,48,0,0,0,0,967500,322500,0,0,High
ID-987348,Small Facility ,120,5,1003,16-11-2015,3409460,24,0,0,0,0,645000,0,0,0,High
ID-987348,Small Facility ,120,5,1003,17-12-2015,3409460,24,0,0,0,0,1.29E+06,0,0,0,High
ID-987350,Medium Facility,7080,340,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987350,Medium Facility,7080,340,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987350,Medium Facility,7080,340,1003,18-03-2014,1193312,6,0,0,0,0,0,0,0,0,Low
ID-987350,Medium Facility,7080,340,1003,18-04-2014,32901296,240,0,5407770.3,0,0,0,0,0,322500,Low
ID-987350,Medium Facility,7080,340,1003,19-05-2014,81827056,591,0,0,0,0,0,14835000,0,0,Low
ID-987350,Medium Facility,7080,340,1003,16-06-2014,68189216,492,0,2941505.3,0,0,10965000,9675000,967500,0,Low
ID-987350,Medium Facility,7080,340,1003,17-07-2014,57960832,417,0,3485128.5,0,0,16447500,3.87E+06,967500,0,Low
ID-987350,Medium Facility,7080,340,1003,16-08-2014,54551372,393,0,2926777.8,0,0,14512500,967500,0,0,Low
ID-987350,Medium Facility,7080,340,1003,16-09-2014,68189216,492,421309.7,4330383.8,0,0,14512500,1.29E+06,0,0,Low
ID-987350,Medium Facility,7080,340,1003,16-10-2014,78417596,567,3794216.8,3390739.2,0,0,17737500,1612500,0,0,Low
ID-987350,Medium Facility,7080,340,1003,16-11-2014,102283820,738,0,1282109.5,0,0,16770000,3225000,0,0,Low
ID-987350,Medium Facility,7080,340,1003,17-12-2014,81827056,591,288478.4,3150678.8,0,0,14190000,1612500,0,0,Low
ID-987350,Medium Facility,7080,340,1003,16-01-2015,66484484,480,0,3326273.6,0,0,16447500,645000,0,0,Low
ID-987350,Medium Facility,7080,340,1003,16-02-2015,81827056,591,0,0,0,0,17737500,0,0,0,Low
ID-987350,Medium Facility,7080,340,1003,18-03-2015,141492620,837,0,0,0,645000,5805000,6127500,322500,0,Low
