"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20230926","경인선","소사","8580","8384","20230929",""
"20230926","경인선","구일","7601","7375","20230929",""
"20230926","경인선","인천","3192","2308","20230929",""
"20230926","경인선","동인천","14701","13688","20230929",""
"20230926","경인선","제물포","12113","11439","20230929",""
"20230926","경인선","주안","20234","18590","20230929",""
"20230926","경인선","동암","16601","16861","20230929",""
"20230926","경인선","백운","8041","7578","20230929",""
"20230926","경인선","부평","28263","30065","20230929",""
"20230926","경인선","송내","29392","29388","20230929",""
"20230926","경인선","부천","33999","33747","20230929",""
"20230926","경인선","역곡","30859","30470","20230929",""
"20230926","경인선","오류동","12518","11431","20230929",""
"20230926","경인선","개봉","23928","23716","20230929",""
"20230926","경의선","운천","4","2","20230929",""
"20230926","경의선","임진강","11","12","20230929",""
"20230926","경의선","문산","5302","5178","20230929",""
"20230926","경의선","파주","1814","1379","20230929",""
"20230926","경의선","월롱","2843","2432","20230929",""
"20230926","경의선","금촌","7090","7035","20230929",""
"20230926","경의선","금릉","5503","5418","20230929",""
"20230926","경의선","운정","8171","7659","20230929",""
"20230926","경의선","야당","9087","9010","20230929",""
"20230926","경의선","탄현","8666","8336","20230929",""
"20230926","경의선","일산","11436","11336","20230929",""
"20230926","경의선","풍산","6273","6024","20230929",""
"20230926","경의선","백마","8055","7913","20230929",""
"20230926","경의선","곡산","723","737","20230929",""
"20230926","경의선","능곡","5316","4877","20230929",""
"20230926","경의선","행신","9261","9340","20230929",""
"20230926","경의선","강매","3640","3180","20230929",""
"20230926","경의선","화전","3794","3582","20230929",""
"20230926","경의선","수색","3682","3881","20230929",""
"20230926","경의선","디지털미디어시티","3262","3026","20230929",""
"20230926","경의선","가좌","7082","6904","20230929",""
"20230926","경의선","홍대입구","1978","2330","20230929",""
"20230926","경의선","서강대","2677","2674","20230929",""
"20230926","경의선","공덕","4440","3735","20230929",""
"20230926","경의선","효창공원앞","4292","4403","20230929",""
"20230926","경의선","신촌","1379","1536","20230929",""
"20230926","경의선","서울역","5681","6995","20230929",""
"20230926","경원선","소요산","1761","1566","20230929",""
"20230926","경원선","동두천","2655","2839","20230929",""
"20230926","경원선","보산","1485","1408","20230929",""
"20230926","경원선","동두천중앙","3260","3165","20230929",""
"20230926","경원선","지행","6894","6968","20230929",""
"20230926","경원선","덕정","7262","6808","20230929",""
"20230926","경원선","덕계","5237","4486","20230929",""
"20230926","경원선","양주","8319","7853","20230929",""
"20230926","경원선","녹양","4882","4676","20230929",""
"20230926","경원선","가능","7276","6882","20230929",""
"20230926","경원선","의정부","19108","19656","20230929",""
"20230926","경원선","회룡","13689","13540","20230929",""
"20230926","경원선","망월사","10138","10090","20230929",""
"20230926","경원선","도봉산","6854","4204","20230929",""
"20230926","경원선","도봉","6601","6298","20230929",""
"20230926","경원선","방학","10857","10653","20230929",""
"20230926","경원선","녹천","4892","4198","20230929",""
"20230926","경원선","월계","8927","8181","20230929",""
"20230926","경원선","광운대","10102","9845","20230929",""
"20230926","경원선","석계","8577","9643","20230929",""
"20230926","경원선","신이문","9449","8827","20230929",""
"20230926","경원선","외대앞","11923","11741","20230929",""
"20230926","경원선","청량리(서울시립대입구)","16451","18694","20230929",""
"20230926","경원선","왕십리(성동구청)","17787","17703","20230929",""
"20230926","경원선","응봉","2059","1788","20230929",""
"20230926","경원선","옥수","67","46","20230929",""
"20230926","경원선","한남","4685","4370","20230929",""
"20230926","경원선","서빙고","2454","2229","20230929",""
"20230926","경원선","이촌(국립중앙박물관)","4548","3615","20230929",""
"20230926","경부선","광명","3661","3693","20230929",""
"20230926","경부선","서동탄","1563","1385","20230929",""
"20230926","경부선","당정","7390","7128","20230929",""
"20230926","경부선","천안","7713","6914","20230929",""
"20230926","경부선","두정","8796","9590","20230929",""
"20230926","경부선","직산","964","925","20230929",""
"20230926","경부선","성환","7225","6979","20230929",""
"20230926","경부선","평택","13624","13716","20230929",""
"20230926","경부선","평택지제","4864","4680","20230929",""
"20230926","경부선","서정리","9815","8060","20230929",""
"20230926","경부선","송탄","4769","4437","20230929",""
"20230926","경부선","진위","2024","1822","20230929",""
"20230926","경부선","오산","10645","10786","20230929",""
"20230926","경부선","오산대","4371","4035","20230929",""
"20230926","경부선","세마","3336","3180","20230929",""
"20230926","경부선","병점","17800","17628","20230929",""
"20230926","경부선","세류","3556","3207","20230929",""
"20230926","경부선","독산","20703","21281","20230929",""
"20230926","경부선","수원","36797","40493","20230929",""
"20230926","경부선","화서","9647","9171","20230929",""
"20230926","경부선","성균관대","17338","16690","20230929",""
"20230926","경부선","의왕","9758","9609","20230929",""
"20230926","경부선","군포","7955","7832","20230929",""
"20230926","경부선","금정","30397","30712","20230929",""
"20230926","경부선","명학","11045","11084","20230929",""
"20230926","경부선","안양","27477","27579","20230929",""
"20230926","경부선","관악","8098","7560","20230929",""
"20230926","경부선","석수","10255","9148","20230929",""
"20230926","경부선","금천구청","12218","12304","20230929",""
"20230926","경부선","가산디지털단지","19238","21687","20230929",""
"20230926","경부선","구로","19169","19499","20230929",""
"20230926","경부선","신길","9712","8212","20230929",""
"20230926","경부선","신도림","3857","4235","20230929",""
"20230926","경부선","영등포","40016","41632","20230929",""
"20230926","경부선","대방","11794","13007","20230929",""
"20230926","경부선","노량진","9545","9752","20230929",""
"20230926","경부선","용산","36828","43424","20230929",""
"20230926","경부선","남영","12502","13107","20230929",""
"20230926","경부선","서울역","7156","3759","20230929",""
"20230926","경강선","여주","2839","2800","20230929",""
"20230926","경강선","세종대왕릉","337","301","20230929",""
"20230926","경강선","부발","2375","2248","20230929",""
"20230926","경강선","이천","2713","2901","20230929",""
"20230926","경강선","신둔도예촌","1635","1509","20230929",""
"20230926","경강선","곤지암","2504","2286","20230929",""
"20230926","경강선","초월","3868","3566","20230929",""
"20230926","경강선","경기광주","8851","8048","20230929",""
"20230926","경강선","삼동","2854","2654","20230929",""
"20230926","경강선","이매","1281","1190","20230929",""
"20230926","경강선","판교","6243","6388","20230929",""
"20230926","9호선2~3단계","중앙보훈병원","14231","12428","20230929",""
"20230926","9호선2~3단계","둔촌오륜","1266","1145","20230929",""
"20230926","9호선2~3단계","올림픽공원(한국체대)","7036","7211","20230929",""
"20230926","9호선2~3단계","한성백제","3250","2907","20230929",""
"20230926","9호선2~3단계","송파나루","5805","6149","20230929",""
"20230926","9호선2~3단계","석촌","9752","8677","20230929",""
"20230926","9호선2~3단계","석촌고분","7710","7468","20230929",""
"20230926","9호선2~3단계","삼전","8398","7984","20230929",""
"20230926","9호선2~3단계","종합운동장","5218","5190","20230929",""
"20230926","9호선2~3단계","봉은사","23055","23718","20230929",""
"20230926","9호선2~3단계","삼성중앙","9502","9863","20230929",""
"20230926","9호선2~3단계","선정릉","11473","11962","20230929",""
"20230926","9호선2~3단계","언주","13536","13419","20230929",""
"20230926","9호선","신논현","32745","32105","20230929",""
"20230926","9호선","사평","4825","4694","20230929",""
"20230926","9호선","고속터미널","14372","20621","20230929",""
"20230926","9호선","신반포","4317","4364","20230929",""
"20230926","9호선","구반포","1257","1235","20230929",""
"20230926","9호선","동작(현충원)","1935","1628","20230929",""
"20230926","9호선","흑석(중앙대입구)","12996","12608","20230929",""
"20230926","9호선","노들","5694","4388","20230929",""
"20230926","9호선","노량진","29059","27833","20230929",""
"20230926","9호선","샛강","7658","7633","20230929",""
"20230926","9호선","여의도","33128","31386","20230929",""
"20230926","9호선","국회의사당","20162","20359","20230929",""
"20230926","9호선","당산","21518","21344","20230929",""
"20230926","9호선","선유도","10271","9813","20230929",""
"20230926","9호선","신목동","4790","4152","20230929",""
"20230926","9호선","염창","19585","18911","20230929",""
"20230926","9호선","등촌","13750","13161","20230929",""
"20230926","9호선","증미","9208","8918","20230929",""
"20230926","9호선","가양","24832","23854","20230929",""
"20230926","9호선","양천향교","11592","11700","20230929",""
"20230926","9호선","마곡나루(서울식물원)","14398","14075","20230929",""
"20230926","9호선","신방화","7926","7818","20230929",""
"20230926","9호선","공항시장","3370","3602","20230929",""
"20230926","9호선","김포공항","6709","10985","20230929",""
"20230926","9호선","개화","3315","2083","20230929",""
"20230926","8호선","남위례","7433","7672","20230929",""
"20230926","8호선","모란","4983","3811","20230929",""
"20230926","8호선","수진","5838","5328","20230929",""
"20230926","8호선","신흥","5533","5818","20230929",""
"20230926","8호선","단대오거리","13402","12801","20230929",""
"20230926","8호선","남한산성입구(성남법원.검찰청)","16167","14800","20230929",""
